,day,is_member,start_station_code,index,Code,name,latitude_x,longitude_x,year_x,trip_c,emplacement_pk_start,pk,FID,latitude_y,longitude_y,year_y,X_x,Y_x,cluster,X_y,Y_y,X_mean,Y_mean
78,195,3666.0,4066.0,6029,6029.0,Bourget / St-Jacques,45.48084576334506,-73.58386158943176,2019,4066,,,35,45.48084576,-73.58386159,2019,298244,5037880,10,298242.0,5037853.333333333,298242.0,5037853.333333333
79,159,,,751,,Bourget / St-Jacques,45.4808458,-73.5838616,2022,5494,5494.0,751.0,1112,45.4808458,-73.5838616,2022,298244,5037880,10,298242.0,5037853.333333333,298242.0,5037853.333333333
80,41,,,1283,,Irene / St-Jacques,45.480133,-73.5839313,2022,820,820.0,1283.0,1457,45.480133,-73.5839313,2022,298238,5037800,10,298242.0,5037853.333333333,298242.0,5037853.333333333
81,194,3812.0,6117.0,6031,6031.0,de Maisonneuve / Robert-Bourassa,45.50426292830073,-73.57152342796326,2019,6117,,,36,45.50426293,-73.57152343,2019,299211,5040480,812,299211.0,5040480.0,299211.0,5040480.0
82,199,6616.0,10649.0,6032,6032.0,Métro Place-d'Armes (Viger / St-Urbain),45.50623,-73.55976,2019,10649,,,37,45.50623,-73.55976,2019,300130,5040700,735,300130.0,5040700.0,300130.0,5040700.0
83,202,,,404,,Métro Place-d'Armes (Viger / St-Urbain),45.50623,-73.55976,2022,14106,14106.0,404.0,869,45.50623,-73.55976,2022,300130,5040700,735,300130.0,5040700.0,300130.0,5040700.0
84,198,2711.0,3116.0,6033,6033.0,16e avenue / Beaubien,45.55828063767652,-73.58315885066986,2019,3116,,,38,45.55828064,-73.58315885,2019,298308,5046490,25,298291.3333333333,5046470.0,298291.3333333333,5046470.0
85,132,,,560,,16e avenue / Beaubien,45.558281,-73.583159,2022,4920,4920.0,560.0,995,45.558281,-73.583159,2022,298308,5046490,25,298291.3333333333,5046470.0,298291.3333333333,5046470.0
86,74,,,1254,,Collège de Rosemont (15e avenue / Beaubien),45.5577499,-73.5838012,2022,2721,2721.0,1254.0,1428,45.5577499,-73.5838012,2022,298258,5046430,25,298291.3333333333,5046470.0,298291.3333333333,5046470.0
87,196,3379.0,4389.0,6035,6035.0,Viger / Chenneville,45.50531166520915,-73.56089115142822,2019,4389,,,39,45.50531167,-73.56089115,2019,300042,5040600,319,300042.0,5040600.0,300042.0,5040600.0
88,202,,,403,,Viger / Chenneville,45.505312,-73.560891,2022,8452,8452.0,403.0,868,45.505312,-73.560891,2022,300042,5040600,319,300042.0,5040600.0,300042.0,5040600.0
89,199,12860.0,30293.0,6036,6036.0,de la Commune / St-Sulpice,45.50424245563397,-73.553469479084,2019,30293,,,40,45.50424246,-73.55346948,2019,300622,5040480,562,300622.0,5040480.0,300622.0,5040480.0
90,202,,,469,,de la Commune / St-Sulpice,45.504242,-73.55347,2022,37680,37680.0,469.0,924,45.504242,-73.55347,2022,300622,5040480,562,300622.0,5040480.0,300622.0,5040480.0
91,199,6140.0,9422.0,6037,6037.0,St-Nicolas / Place d'Youville,45.501966859101564,-73.55515256524086,2019,9422,,,41,45.50196686,-73.55515257,2019,300490,5040230,718,300490.0,5040230.0,300490.0,5040230.0
92,202,,,394,,St-Nicolas / Place d'Youville,45.501967,-73.555153,2022,13373,13373.0,394.0,861,45.501967,-73.555153,2022,300490,5040230,718,300490.0,5040230.0,300490.0,5040230.0
93,199,11570.0,14994.0,6038,6038.0,McGill / Place d'Youville,45.49975,-73.55566,2019,14994,,,42,45.49975,-73.55566,2019,300450,5039980,54,300431.0,5039995.0,300431.0,5039995.0
94,202,,,950,,Place d'Youville / McGill,45.4999647,-73.5561544,2022,13796,13796.0,950.0,1208,45.4999647,-73.5561544,2022,300412,5040010,54,300431.0,5039995.0,300431.0,5039995.0
95,199,9864.0,12647.0,6039,6039.0,McGill / des Récollets,45.500779,-73.558826,2019,12647,,,43,45.500779,-73.558826,2019,300203,5040100,155,300196.0,5040105.0,300196.0,5040105.0
96,202,,,919,,des Récollets / McGill,45.5008765,-73.5590056,2022,11947,11947.0,919.0,1184,45.5008765,-73.5590056,2022,300189,5040110,155,300196.0,5040105.0,300196.0,5040105.0
97,188,6992.0,9690.0,6040,6040.0,St-Jacques / St-Pierre,45.50278649802565,-73.55913430452347,2019,9690,,,44,45.5027865,-73.5591343,2019,300179,5040320,568,300179.0,5040320.0,300179.0,5040320.0
98,202,,,397,,St-Jacques / St-Pierre,45.502786,-73.559134,2022,12927,12927.0,397.0,864,45.502786,-73.559134,2022,300179,5040320,568,300179.0,5040320.0,300179.0,5040320.0
99,192,8341.0,9850.0,6041,6041.0,St-Jacques / McGill,45.50144108135568,-73.56014415621758,2019,9850,,,45,45.50144108,-73.56014416,2019,300100,5040170,383,300100.0,5040170.0,300100.0,5040170.0
100,199,,,624,,St-Jacques / McGill,45.501441,-73.560144,2022,12258,12258.0,624.0,1048,45.501441,-73.560144,2022,300100,5040170,383,300100.0,5040170.0,300100.0,5040170.0
101,199,11336.0,12674.0,6042,6042.0,de la Gauchetière / Robert-Bourassa,45.50060578095098,-73.56544822454453,2019,12674,,,46,45.50060578,-73.56544822,2019,299685,5040080,2,299675.0,5040106.666666667,299675.0,5040106.666666667
102,198,4069.0,4826.0,6060,6060.0,Belmont / Robert-Bourassa,45.501366848348894,-73.56583714485167,2019,4826,,,60,45.50136685,-73.56583714,2019,299655,5040160,2,299675.0,5040106.666666667,299675.0,5040106.666666667
103,202,,,389,,de la Gauchetière / Robert-Bourassa,45.500606,-73.565448,2022,8130,8130.0,389.0,858,45.500606,-73.565448,2022,299685,5040080,2,299675.0,5040106.666666667,299675.0,5040106.666666667
104,199,22067.0,25212.0,6043,6043.0,Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,2019,25212,,,47,45.50206,-73.56295,2019,299881,5040240,547,299881.0,5040240.0,299881.0,5040240.0
105,202,,,395,,Square Victoria (Viger / du Square-Victoria),45.50206,-73.56295,2022,20074,20074.0,395.0,862,45.50206,-73.56295,2022,299881,5040240,547,299881.0,5040240.0,299881.0,5040240.0
106,199,13232.0,15014.0,6044,6044.0,Roy / St-André,45.521564270906616,-73.57036739587784,2019,15014,,,48,45.52156427,-73.5703674,2019,299303,5042410,323,299303.0,5042410.0,299303.0,5042410.0
107,202,,,247,,Roy / St-André,45.521564,-73.570367,2022,21353,21353.0,247.0,736,45.521564,-73.570367,2022,299303,5042410,323,299303.0,5042410.0,299303.0,5042410.0
108,199,15090.0,16838.0,6046,6046.0,Métro Bonaventure (de la Gauchetière / de la Cathédrale),45.49831217703312,-73.56725603342056,2019,16838,,,49,45.49831218,-73.56725603,2019,299544,5039820,402,299544.0,5039820.0,299544.0,5039820.0
109,202,,,752,,Métro Bonaventure (de la Gauchetière / de la Cathédrale),45.4983122,-73.567256,2022,12421,12421.0,752.0,1113,45.4983122,-73.567256,2022,299544,5039820,402,299544.0,5039820.0,299544.0,5039820.0
110,198,10606.0,12291.0,6047,6047.0,University / Prince-Arthur,45.507401678946415,-73.57844352722168,2019,12291,,,50,45.50740168,-73.57844353,2019,298670,5040830,746,298670.0,5040830.0,298670.0,5040830.0
111,202,,,310,,University / Prince-Arthur,45.507402,-73.578444,2022,21592,21592.0,310.0,787,45.507402,-73.578444,2022,298670,5040830,746,298670.0,5040830.0,298670.0,5040830.0
112,193,5890.0,6467.0,6048,6048.0,William / St-Henri,45.49891911390352,-73.55725407600403,2019,6467,,,51,45.49891911,-73.55725408,2019,300326,5039890,365,300326.0,5039890.0,300326.0,5039890.0
113,202,,,422,,William / St-Henri,45.498919,-73.557254,2022,13883,13883.0,422.0,885,45.498919,-73.557254,2022,300326,5039890,365,300326.0,5039890.0,300326.0,5039890.0
114,196,12618.0,13829.0,6049,6049.0,Queen / Wellington,45.49760527699099,-73.55534970760345,2019,13829,,,52,45.49760528,-73.55534971,2019,300474,5039740,729,300474.0,5039740.0,300474.0,5039740.0
115,171,,,423,,Queen / Wellington,45.497605,-73.55535,2022,7465,7465.0,423.0,886,45.497605,-73.55535,2022,300474,5039740,729,300474.0,5039740.0,300474.0,5039740.0
116,184,5531.0,6436.0,6050,6050.0,St-Maurice / Robert-Bourassa,45.49857779102015,-73.56024205684662,2019,6436,,,53,45.49857779,-73.56024206,2019,300092,5039850,344,300092.0,5039850.0,300092.0,5039850.0
117,196,,,690,,St-Maurice / Robert-Bourassa,45.498578,-73.560242,2022,6283,6283.0,690.0,1097,45.498578,-73.560242,2022,300092,5039850,344,300092.0,5039850.0,300092.0,5039850.0
118,199,5879.0,6532.0,6051,6051.0,de Gaspé / Marmier,45.529686,-73.601728,2019,6532,,,54,45.529686,-73.601728,2019,296854,5043310,329,296854.0,5043310.0,296854.0,5043310.0
119,194,,,581,,de Gaspé / Marmier,45.529686,-73.601728,2022,4532,4532.0,581.0,1015,45.529686,-73.601728,2022,296854,5043310,329,296854.0,5043310.0,296854.0,5043310.0
120,199,22646.0,36738.0,6052,6052.0,de la Commune / King,45.49751503379366,-73.55257093906403,2019,36738,,,55,45.49751503,-73.55257094,2019,300691,5039730,620,300691.0,5039730.0,300691.0,5039730.0
121,202,,,421,,de la Commune / King,45.497515,-73.552571,2022,32541,32541.0,421.0,884,45.497515,-73.552571,2022,300691,5039730,620,300691.0,5039730.0,300691.0,5039730.0
122,199,20269.0,25395.0,6053,6053.0,du Président-Kennedy / Jeanne-Mance,45.50820461505136,-73.56881439685822,2019,25395,,,56,45.50820462,-73.5688144,2019,299423,5040920,46,299409.6666666667,5040900.0,299409.6666666667,5040900.0
123,202,,,1070,,Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance),45.5082046,-73.5688144,2022,22141,22141.0,1070.0,1276,45.5082046,-73.5688144,2022,299423,5040920,46,299409.6666666667,5040900.0,299409.6666666667,5040900.0
124,47,,,1279,,Place des Festivals ( du Président-Kennedy / de Bleury),45.5076439,-73.569324,2022,2676,2676.0,1279.0,1453,45.5076439,-73.569324,2022,299383,5040860,46,299409.6666666667,5040900.0,299409.6666666667,5040900.0
125,199,11320.0,12931.0,6057,6057.0,Peel / de la Gauchetiere,45.4977183451679,-73.5681800544262,2019,12931,,,57,45.49771835,-73.56818005,2019,299472,5039760,28,299462.0,5039800.0,299462.0,5039800.0
126,202,,,1006,,Place du Canada (Peel / de la Gauchetière),45.4984678,-73.5684335,2022,17248,17248.0,1006.0,1243,45.4984678,-73.5684335,2022,299452,5039840,28,299462.0,5039800.0,299462.0,5039800.0
127,199,9197.0,10886.0,6058,6058.0,Cypress / Peel,45.49932551028458,-73.57176750898361,2019,10886,,,58,45.49932551,-73.57176751,2019,299191,5039940,465,299191.0,5039940.0,299191.0,5039940.0
128,194,,,384,,Cypress / Peel,45.499325,-73.571768,2022,13913,13913.0,384.0,853,45.499325,-73.571768,2022,299191,5039940,465,299191.0,5039940.0,299191.0,5039940.0
129,198,9050.0,11065.0,6059,6059.0,de la Cathédrale / René-Lévesque,45.499191207076606,-73.56942057609558,2019,11065,,,59,45.49919121,-73.56942058,2019,299375,5039920,328,299375.0,5039920.0,299375.0,5039920.0
130,193,,,383,,de la Cathédrale / René-Lévesque,45.499191,-73.569421,2022,8520,8520.0,383.0,852,45.499191,-73.569421,2022,299375,5039920,328,299375.0,5039920.0,299375.0,5039920.0
131,139,6856.0,8539.0,6061,6061.0,Mansfield / Ste-Catherine,45.50139870932151,-73.57178628444672,2019,8539,,,61,45.50139871,-73.57178628,2019,299190,5040170,802,299190.0,5040170.0,299190.0,5040170.0
132,202,,,753,,Mansfield / Ste-Catherine,45.5013987,-73.5717863,2022,16919,16919.0,753.0,1114,45.5013987,-73.5717863,2022,299190,5040170,802,299190.0,5040170.0,299190.0,5040170.0
133,199,8548.0,11002.0,6062,6062.0,Drummond / Ste-Catherine,45.49863930330429,-73.57422709465027,2019,11002,,,62,45.4986393,-73.57422709,2019,298999,5039860,708,298999.0,5039860.0,298999.0,5039860.0
134,202,,,382,,Drummond / Ste-Catherine,45.498639,-73.574227,2022,17435,17435.0,382.0,851,45.498639,-73.574227,2022,298999,5039860,708,298999.0,5039860.0,298999.0,5039860.0
135,199,12751.0,15471.0,6063,6063.0,Drummond / de Maisonneuve,45.49947,-73.57591,2019,15471,,,63,45.49947,-73.57591,2019,298868,5039950,216,298868.0,5039950.0,298868.0,5039950.0
136,202,,,385,,Drummond / de Maisonneuve,45.49947,-73.57591,2022,14737,14737.0,385.0,854,45.49947,-73.57591,2022,298868,5039950,216,298868.0,5039950.0,298868.0,5039950.0
137,199,23513.0,27396.0,6064,6064.0,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,2019,27396,,,64,45.50038,-73.57507,2019,298933,5040050,3,298946.0,5040073.333333333,298946.0,5040073.333333333
138,199,15487.0,18686.0,7041,7041.0,de Maisonneuve / Peel,45.50095054783712,-73.57457846403122,2019,18686,,,505,45.50095055,-73.57457846,2019,298972,5040120,3,298946.0,5040073.333333333,298946.0,5040073.333333333
139,202,,,388,,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,2022,39552,39552.0,388.0,857,45.50038,-73.57507,2022,298933,5040050,3,298946.0,5040073.333333333,298946.0,5040073.333333333
140,192,7839.0,10226.0,6065,6065.0,de la Montagne / Sherbrooke,45.49974475043378,-73.57903361320496,2019,10226,,,65,45.49974475,-73.57903361,2019,298623,5039980,158,298625.6666666667,5039980.0,298625.6666666667,5039980.0
141,25,,,386,,de la Montagne / Sherbrooke,45.499745,-73.579034,2022,1320,1320.0,386.0,855,45.499745,-73.579034,2022,298623,5039980,158,298625.6666666667,5039980.0,298625.6666666667,5039980.0
142,175,,,1151,,de la Montagne/ Sherbrooke,45.4997438,-73.5789384,2022,15384,15384.0,1151.0,1327,45.4997438,-73.5789384,2022,298631,5039980,158,298625.6666666667,5039980.0,298625.6666666667,5039980.0
143,198,4361.0,7084.0,6066,6066.0,McTavish / des Pins,45.50530549708951,-73.58100235462189,2019,7084,,,66,45.5053055,-73.58100235,2019,298470,5040600,512,298470.0,5040600.0,298470.0,5040600.0
144,199,8451.0,9977.0,6067,6067.0,Porte-de-Québec / St-Hubert,45.51249475526989,-73.55087846517563,2019,9977,,,67,45.51249476,-73.55087847,2019,300825,5041400,700,300825.0,5041400.0,300825.0,5041400.0
145,191,1670.0,2086.0,6068,6068.0,2e avenue / Jean-Rivard,45.56250903804892,-73.61656039953232,2019,2086,,,68,45.56250904,-73.6165604,2019,295701,5046960,267,295701.0,5046960.0,295701.0,5046960.0
146,200,,,641,,2e avenue / Jean-Rivard,45.562509,-73.61656,2022,3466,3466.0,641.0,1063,45.562509,-73.61656,2022,295701,5046960,267,295701.0,5046960.0,295701.0,5046960.0
147,193,24313.0,28587.0,6070,6070.0,Milton / University,45.5064484,-73.57634872,2019,28587,,,69,45.5064484,-73.57634872,2019,298834,5040730,131,298821.5,5040735.0,298821.5,5040735.0
148,202,,,309,,University / Milton,45.506511,-73.576669,2022,36755,36755.0,309.0,786,45.506511,-73.576669,2022,298809,5040740,131,298821.5,5040735.0,298821.5,5040735.0
149,199,9935.0,11399.0,6072,6072.0,Metcalfe / de Maisonneuve,45.50171494932855,-73.57413053512573,2019,11399,,,70,45.50171495,-73.57413054,2019,299007,5040200,390,299007.0,5040200.0,299007.0,5040200.0
150,202,,,393,,Metcalfe / de Maisonneuve,45.501715,-73.57413,2022,12213,12213.0,393.0,860,45.501715,-73.57413,2022,299007,5040200,390,299007.0,5040200.0,299007.0,5040200.0
151,199,25006.0,28942.0,6073,6073.0,de Maisonneuve / Aylmer (ouest),45.50501,-73.57069,2019,28942,,,71,45.50501,-73.57069,2019,299276,5040570,91,299285.25,5040587.5,299285.25,5040587.5
152,122,5653.0,6759.0,6117,6117.0,de Maisonneuve / Aylmer (est),45.50526304478131,-73.57048004865646,2019,6759,,,113,45.50526304,-73.57048005,2019,299292,5040600,91,299285.25,5040587.5,299285.25,5040587.5
153,202,,,702,,de Maisonneuve / Aylmer (est),45.505386,-73.570432,2022,7486,7486.0,702.0,1105,45.505386,-73.570432,2022,299296,5040610,91,299285.25,5040587.5,299285.25,5040587.5
154,202,,,837,,de Maisonneuve / Aylmer (ouest),45.505063,-73.5706812,2022,12853,12853.0,837.0,1142,45.505063,-73.5706812,2022,299277,5040570,91,299285.25,5040587.5,299285.25,5040587.5
155,198,5017.0,6486.0,6075,6075.0,University / des Pins,45.50829509569767,-73.58064293861388,2019,6486,,,72,45.5082951,-73.58064294,2019,298499,5040930,39,298519.5,5040925.0,298519.5,5040925.0
156,28,,,33,,University / des Pins,45.508203,-73.580112,2022,1256,1256.0,33.0,623,45.508203,-73.580112,2022,298540,5040920,39,298519.5,5040925.0,298519.5,5040925.0
157,199,3235.0,3699.0,6076,6076.0,de Ville-Marie / Ste-Catherine,45.55792114867545,-73.52914720773697,2019,3699,,,73,45.55792115,-73.52914721,2019,302524,5046450,586,302524.0,5046450.0,302524.0,5046450.0
158,202,,,143,,de Ville-Marie / Ste-Catherine,45.557921,-73.529147,2022,6319,6319.0,143.0,646,45.557921,-73.529147,2022,302524,5046450,586,302524.0,5046450.0,302524.0,5046450.0
159,139,5220.0,6675.0,6078,6078.0,St-Alexandre / Ste-Catherine,45.50538225593995,-73.56763422489166,2019,6675,,,74,45.50538226,-73.56763422,2019,299515,5040610,151,299511.0,5040610.0,299511.0,5040610.0
160,202,,,135,,St-Alexandre / Ste-Catherine,45.505359,-73.567741,2022,16641,16641.0,135.0,641,45.505359,-73.567741,2022,299507,5040610,151,299511.0,5040610.0,299511.0,5040610.0
161,199,10507.0,12515.0,6079,6079.0,Hutchison / Prince-Arthur,45.50975858607626,-73.57610732316971,2019,12515,,,75,45.50975859,-73.57610732,2019,298853,5041100,389,298853.0,5041100.0,298853.0,5041100.0
162,189,,,314,,Hutchison / Prince-Arthur,45.509759,-73.576107,2022,20281,20281.0,314.0,791,45.509759,-73.576107,2022,298853,5041100,389,298853.0,5041100.0,298853.0,5041100.0
163,195,18411.0,21712.0,6080,6080.0,Métro Vendôme (de Marlowe / de Maisonneuve),45.47393028235147,-73.60473453998564,2019,21712,,,76,45.47393028,-73.60473454,2019,296611,5037120,101,296619.0,5037115.0,296619.0,5037115.0
164,202,,,38,,Métro Vendôme (de Marlowe / de Maisonneuve),45.473868,-73.604538,2022,25308,25308.0,38.0,624,45.473868,-73.604538,2022,296627,5037110,101,296619.0,5037115.0,296619.0,5037115.0
165,178,5323.0,6710.0,6081,6081.0,Mackay / Ste-Catherine,45.49570931691902,-73.5769522190094,2019,6710,,,77,45.49570932,-73.57695222,2019,298786,5039530,771,298786.0,5039530.0,298786.0,5039530.0
166,202,,,634,,Mackay / Ste-Catherine,45.495709,-73.576952,2022,19280,19280.0,634.0,1057,45.495709,-73.576952,2022,298786,5039530,771,298786.0,5039530.0,298786.0,5039530.0
167,189,2960.0,3432.0,6082,6082.0,5e avenue / Rosemont,45.54990048023633,-73.58308374881744,2019,3432,,,78,45.54990048,-73.58308375,2019,298313,5045560,283,298313.0,5045560.0,298313.0,5045560.0
168,202,,,577,,5e avenue / Rosemont,45.5499,-73.583084,2022,6865,6865.0,577.0,1012,45.5499,-73.583084,2022,298313,5045560,283,298313.0,5045560.0,298313.0,5045560.0
169,199,16254.0,19242.0,6083,6083.0,Square Phillips,45.50373771539475,-73.56810629367828,2019,19242,,,79,45.50373772,-73.56810629,2019,299478,5040430,98,299452.5,5040420.0,299452.5,5040420.0
170,199,3730.0,4449.0,6413,6413.0,Union / Cathcart,45.50355184389659,-73.56875538825989,2019,4449,,,362,45.50355184,-73.56875539,2019,299427,5040410,98,299452.5,5040420.0,299452.5,5040420.0
171,199,6936.0,8682.0,6084,6084.0,Duke / Brennan,45.495581350533946,-73.55371087789534,2019,8682,,,80,45.49558135,-73.55371088,2019,300602,5039520,563,300602.0,5039520.0,300602.0,5039520.0
172,200,,,419,,Duke / Brennan,45.495581,-73.553711,2022,7922,7922.0,419.0,882,45.495581,-73.553711,2022,300602,5039520,563,300602.0,5039520.0,300602.0,5039520.0
173,199,11623.0,13807.0,6085,6085.0,Notre-Dame / Peel,45.4952,-73.56328,2019,13807,,,81,45.4952,-73.56328,2019,299854,5039480,807,299854.0,5039480.0,299854.0,5039480.0
174,154,5208.0,7445.0,6086,6086.0,Basin / du Séminaire,45.49045242854756,-73.56017231941223,2019,7445,,,82,45.49045243,-73.56017232,2019,300097,5038950,386,300097.0,5038950.0,300097.0,5038950.0
175,202,,,514,,des Bassins / du Séminaire,45.490452,-73.560172,2022,29607,29607.0,514.0,957,45.490452,-73.560172,2022,300097,5038950,386,300097.0,5038950.0,300097.0,5038950.0
176,199,15509.0,17981.0,6087,6087.0,Notre-Dame / de la Montagne,45.49302901258371,-73.56481790542603,2019,17981,,,83,45.49302901,-73.56481791,2019,299734,5039240,555,299734.0,5039240.0,299734.0,5039240.0
177,202,,,414,,Notre-Dame / de la Montagne,45.493029,-73.564818,2022,21468,21468.0,414.0,879,45.493029,-73.564818,2022,299734,5039240,555,299734.0,5039240.0,299734.0,5039240.0
178,187,7920.0,9677.0,6088,6088.0,Richmond / Notre-Dame,45.4891601257399,-73.56777101755141,2019,9677,,,84,45.48916013,-73.56777102,2019,299503,5038810,808,299503.0,5038810.0,299503.0,5038810.0
179,198,7579.0,8163.0,6089,6089.0,Henri-Julien / du Carmel,45.527839413108,-73.59482109546661,2019,8163,,,85,45.52783941,-73.5948211,2019,297393,5043110,681,297393.0,5043110.0,297393.0,5043110.0
180,200,,,442,,Henri-Julien / du Carmel,45.527839,-73.594821,2022,8653,8653.0,442.0,902,45.527839,-73.594821,2022,297393,5043110,681,297393.0,5043110.0,297393.0,5043110.0
181,199,7499.0,8552.0,6090,6090.0,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.49487159597493,-73.57112377882004,2019,8552,,,86,45.4948716,-73.57112378,2019,299241,5039440,650,299241.0,5039440.0,299241.0,5039440.0
182,202,,,418,,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.494872,-73.571124,2022,8047,8047.0,418.0,881,45.494872,-73.571124,2022,299241,5039440,650,299241.0,5039440.0,299241.0,5039440.0
183,199,7231.0,8605.0,6091,6091.0,Joseph-Manseau / René-Lévesque,45.49168652100804,-73.57676714658737,2019,8605,,,87,45.49168652,-73.57676715,2019,298800,5039090,549,298800.0,5039090.0,298800.0,5039090.0
184,202,,,413,,Joseph-Manseau / René-Lévesque,45.491687,-73.576767,2022,12874,12874.0,413.0,878,45.491687,-73.576767,2022,298800,5039090,549,298800.0,5039090.0,298800.0,5039090.0
185,189,7679.0,10640.0,6092,6092.0,Crescent / Ste-Catherine,45.49709201687824,-73.57554942369461,2019,10640,,,88,45.49709202,-73.57554942,2019,298896,5039690,820,298896.0,5039690.0,298896.0,5039690.0
186,199,5636.0,6839.0,6093,6093.0,Atwater / Sherbrooke,45.4912258547597,-73.58763009309769,2019,6839,,,89,45.49122585,-73.58763009,2019,297951,5039040,635,297951.0,5039040.0,297951.0,5039040.0
187,202,,,360,,Atwater / Sherbrooke,45.491226,-73.58763,2022,7142,7142.0,360.0,832,45.491226,-73.58763,2022,297951,5039040,635,297951.0,5039040.0,297951.0,5039040.0
188,199,6798.0,7653.0,6094,6094.0,de Gaspé / Fairmount,45.52564776553033,-73.5929274559021,2019,7653,,,90,45.52564777,-73.59292746,2019,297541,5042860,605,297541.0,5042860.0,297541.0,5042860.0
189,202,,,434,,de Gaspé / Fairmount,45.525648,-73.592928,2022,9946,9946.0,434.0,895,45.525648,-73.592928,2022,297541,5042860,605,297541.0,5042860.0,297541.0,5042860.0
190,199,17176.0,20162.0,6095,6095.0,Chomedey / de Maisonneuve,45.49180027678722,-73.58400642871855,2019,20162,,,91,45.49180028,-73.58400643,2019,298234,5039100,747,298234.0,5039100.0,298234.0,5039100.0
191,202,,,362,,Chomedey / de Maisonneuve,45.4918,-73.584006,2022,24994,24994.0,362.0,834,45.4918,-73.584006,2022,298234,5039100,747,298234.0,5039100.0,298234.0,5039100.0
192,199,5882.0,6714.0,6096,6096.0,Lucien L'Allier / St-Jacques,45.49356916133978,-73.56857568025589,2019,6714,,,92,45.49356916,-73.56857568,2019,299440,5039300,361,299440.0,5039300.0,299440.0,5039300.0
193,196,,,415,,Lucien L'Allier / St-Jacques,45.493569,-73.568576,2022,6914,6914.0,415.0,880,45.493569,-73.568576,2022,299440,5039300,361,299440.0,5039300.0,299440.0,5039300.0
194,199,10876.0,13265.0,6097,6097.0,Ste-Catherine / St-Marc,45.492897397177465,-73.58029425144196,2019,13265,,,93,45.4928974,-73.58029425,2019,298524,5039220,88,298514.6666666667,5039220.0,298514.6666666667,5039220.0
195,162,,,363,,Ste-Catherine / St-Marc,45.492897,-73.580294,2022,16235,16235.0,363.0,835,45.492897,-73.580294,2022,298524,5039220,88,298514.6666666667,5039220.0,298514.6666666667,5039220.0
196,32,,,1288,,St-Marc / Ste-Catherine,45.4928566,-73.5806543,2022,2705,2705.0,1288.0,1462,45.4928566,-73.5806543,2022,298496,5039220,88,298514.6666666667,5039220.0,298514.6666666667,5039220.0
197,199,6738.0,8470.0,6098,6098.0,Bishop / Ste-Catherine,45.49658329569871,-73.5765016078949,2019,8470,,,94,45.4965833,-73.57650161,2019,298821,5039630,122,298830.6666666667,5039633.333333333,298830.6666666667,5039633.333333333
198,161,,,420,,Bishop / Ste-Catherine,45.496583,-73.576502,2022,13213,13213.0,420.0,883,45.496583,-73.576502,2022,298821,5039630,122,298830.6666666667,5039633.333333333,298830.6666666667,5039633.333333333
199,39,,,1284,,Ste-Catherine / Bishop,45.4966367,-73.5761287,2022,2902,2902.0,1284.0,1458,45.4966367,-73.5761287,2022,298850,5039640,122,298830.6666666667,5039633.333333333,298830.6666666667,5039633.333333333
200,199,12659.0,17191.0,6099,6099.0,Ste-Catherine / Labelle,45.51506508398211,-73.55922952294348,2019,17191,,,95,45.51506508,-73.55922952,2019,300172,5041680,40,300154.6666666667,5041666.666666667,300154.6666666667,5041666.666666667
201,202,,,272,,Ste-Catherine / Labelle,45.515065,-73.55923,2022,25698,25698.0,272.0,758,45.515065,-73.55923,2022,300172,5041680,40,300154.6666666667,5041666.666666667,300154.6666666667,5041666.666666667
202,64,,,1260,,Berri /Ste-Catherine,45.5146906,-73.5599014,2022,4608,4608.0,1260.0,1434,45.5146906,-73.5599014,2022,300120,5041640,40,300154.6666666667,5041666.666666667,300154.6666666667,5041666.666666667
203,178,29872.0,35529.0,6100,6100.0,Mackay / de Maisonneuve,45.49659,-73.57851,2019,35529,,,96,45.49659,-73.57851,2019,298664,5039630,55,298640.0,5039645.0,298640.0,5039645.0
204,202,,,370,,Mackay / de Maisonneuve,45.49683,-73.57913,2022,35349,35349.0,370.0,841,45.49683,-73.57913,2022,298616,5039660,55,298640.0,5039645.0,298640.0,5039645.0
205,199,8033.0,9172.0,6101,6101.0,Métro Villa-Maria (Décarie / de Monkland),45.479483,-73.61979,2019,9172,,,97,45.479483,-73.61979,2019,295435,5037740,103,295442.5,5037710.0,295442.5,5037710.0
206,202,,,864,,Métro Villa-Maria (de Monkland / Décarie),45.4789684,-73.6195993,2022,8337,8337.0,864.0,1155,45.4789684,-73.6195993,2022,295450,5037680,103,295442.5,5037710.0,295442.5,5037710.0
207,185,4981.0,5664.0,6102,6102.0,Lincoln / du Fort,45.493034,-73.583836,2019,5664,,,98,45.493034,-73.583836,2019,298247,5039240,494,298247.0,5039240.0,298247.0,5039240.0
208,202,,,364,,Lincoln / du Fort,45.493034,-73.583836,2022,7933,7933.0,364.0,836,45.493034,-73.583836,2022,298247,5039240,494,298247.0,5039240.0,298247.0,5039240.0
209,183,2678.0,3056.0,6103,6103.0,du Havre / Hochelaga,45.535753085274585,-73.55794072151183,2019,3056,,,99,45.53575309,-73.55794072,2019,300275,5043980,712,300275.0,5043980.0,300275.0,5043980.0
